store,app_id,rating,title,content,user,date,thumbs_up,app_version,app_name,full_text,theme,is_feature_request,india_signal
play,com.teampenguin.quitapp,1,,Why am I not eligible for the free trial? The app is too expensive. I want to try it before I pay.,Me B,2025-12-12 17:16:41,3,2.18,Quit: Hypnosis to Stop Smoking,. Why am I not eligible for the free trial? The app is too expensive. I want to try it before I pay.,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,Why am I not eligible for the free trial? The app is too expensive. I want to try it before I pay.,Me B,2025-12-12 17:16:41,3,2.18,Quit: Hypnosis to Stop Smoking,. Why am I not eligible for the free trial? The app is too expensive. I want to try it before I pay.,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,I deleted the app and opted out and Google is still trying to charge me $ and has my account upside down and I had to lock my card but somehow still trying. I've got 36 fee's sofar for each time they try. I'm sooooo done with this online BS I'll just die smoking than be broke and causing me to smoke more from stress.,Brandon Snell,2025-11-14 06:16:51,2,,Quit: Hypnosis to Stop Smoking,. I deleted the app and opted out and Google is still trying to charge me $ and has my account upside down and I had to lock my card but somehow still trying. I've got 36 fee's sofar for each time they try. I'm sooooo done with this online BS I'll just die smoking than be broke and causing me to smoke more from stress.,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,I deleted the app and opted out and Google is still trying to charge me $ and has my account upside down and I had to lock my card but somehow still trying. I've got 36 fee's sofar for each time they try. I'm sooooo done with this online BS I'll just die smoking than be broke and causing me to smoke more from stress.,Brandon Snell,2025-11-14 06:16:51,2,,Quit: Hypnosis to Stop Smoking,. I deleted the app and opted out and Google is still trying to charge me $ and has my account upside down and I had to lock my card but somehow still trying. I've got 36 fee's sofar for each time they try. I'm sooooo done with this online BS I'll just die smoking than be broke and causing me to smoke more from stress.,login_account,False,False
play,com.teampenguin.quitapp,1,,"I can not unsubscribe. I am being charged but can't find a way to stop it. no link, nothing, no help.",Rachel Cutsinger,2025-09-27 02:17:16,4,2.15,Quit: Hypnosis to Stop Smoking,". I can not unsubscribe. I am being charged but can't find a way to stop it. no link, nothing, no help.",paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,"I can not unsubscribe. I am being charged but can't find a way to stop it. no link, nothing, no help.",Rachel Cutsinger,2025-09-27 02:17:16,4,2.15,Quit: Hypnosis to Stop Smoking,". I can not unsubscribe. I am being charged but can't find a way to stop it. no link, nothing, no help.",content_quality,False,False
play,com.teampenguin.quitapp,1,,"worst app and customer service, they have been charging me for months and I have requested a cancelation and refund no reply so over it .",denise thiessen,2025-09-24 04:05:25,1,2.13,Quit: Hypnosis to Stop Smoking,". worst app and customer service, they have been charging me for months and I have requested a cancelation and refund no reply so over it .",paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,does not work,Anthony Voget,2025-04-23 17:04:12,3,,Quit: Hypnosis to Stop Smoking,. does not work,crashes_bugs,False,False
play,com.teampenguin.quitapp,1,,Too expensive.,Scott (GotGreen Magnet Fishing),2025-01-02 14:54:15,4,2.10,Quit: Hypnosis to Stop Smoking,. Too expensive.,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,Not free as advertised..scam to get u to pay them,N3M3SYS 73,2024-11-30 15:15:13,6,,Quit: Hypnosis to Stop Smoking,. Not free as advertised..scam to get u to pay them,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,Not free as advertised..scam to get u to pay them,N3M3SYS 73,2024-11-30 15:15:13,6,,Quit: Hypnosis to Stop Smoking,. Not free as advertised..scam to get u to pay them,ads,False,False
play,com.teampenguin.quitapp,1,,"Bunch of bs,tell you too stop smoking it's free and then want you to pay. Scam",John,2024-11-03 03:13:15,3,,Quit: Hypnosis to Stop Smoking,". Bunch of bs,tell you too stop smoking it's free and then want you to pay. Scam",paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,You've been billing me weekly with no way to cancel. There is literally no where to go from there site. Thieves.,Locobreth,2024-10-28 06:55:22,9,2.9,Quit: Hypnosis to Stop Smoking,. You've been billing me weekly with no way to cancel. There is literally no where to go from there site. Thieves.,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,I want my refund,Tonya “TonNu” Marshall,2024-10-17 21:50:34,3,,Quit: Hypnosis to Stop Smoking,. I want my refund,paywall_pricing,False,False
play,com.teampenguin.quitapp,2,,"This app is so glitchy it's a joke, the first hypnosis track stops every time around mins 6-7. Each day it seems that there are more glitches, the track stops and freezes, the only way to fix it is to leave the session and go back in. I tried this app last year and had the same issues then. It's a shame, cos it seems like it could be really good if it actually worked.",Tepsy,2024-09-21 07:32:16,18,2.7,Quit: Hypnosis to Stop Smoking,". This app is so glitchy it's a joke, the first hypnosis track stops every time around mins 6-7. Each day it seems that there are more glitches, the track stops and freezes, the only way to fix it is to leave the session and go back in. I tried this app last year and had the same issues then. It's a shame, cos it seems like it could be really good if it actually worked.",crashes_bugs,False,False
play,com.teampenguin.quitapp,2,,keeps crashing in a middle of a session,Cindi P,2024-08-11 20:47:09,4,2.6,Quit: Hypnosis to Stop Smoking,. keeps crashing in a middle of a session,crashes_bugs,False,False
play,com.teampenguin.quitapp,1,,14 weeks in no help yes the voice is smooth and warming this app did absolutely no help and yes I did try over and over even tried playing it as I went to sleep what is comforting and will put you to sleep,Steven Chambliss,2024-01-26 13:04:48,5,2.2,Quit: Hypnosis to Stop Smoking,. 14 weeks in no help yes the voice is smooth and warming this app did absolutely no help and yes I did try over and over even tried playing it as I went to sleep what is comforting and will put you to sleep,content_quality,False,False
play,com.teampenguin.quitapp,1,,Not for me please cancel my subscription it's just really isn't for me I'm not a person who believes in hypnosis,James Beach,2024-01-14 19:19:26,2,2.2,Quit: Hypnosis to Stop Smoking,. Not for me please cancel my subscription it's just really isn't for me I'm not a person who believes in hypnosis,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,Charged me for 7 months straight without noticing!!,R M,2023-12-18 04:38:32,6,2.2,Quit: Hypnosis to Stop Smoking,. Charged me for 7 months straight without noticing!!,paywall_pricing,False,False
play,com.teampenguin.quitapp,2,,"Really like the content, but unreliable app. No support from developers. Keeps stopping mid session. Don't waste your money like I did.",Tanja Fiers,2023-11-10 03:21:53,17,2.1,Quit: Hypnosis to Stop Smoking,". Really like the content, but unreliable app. No support from developers. Keeps stopping mid session. Don't waste your money like I did.",motivation_support,False,False
play,com.teampenguin.quitapp,1,,I don't trust apps that take £for a trial before you can even open the app fully. You should let people trial without payment details then purchase If they wish,Kate DH,2023-08-09 07:02:26,22,,Quit: Hypnosis to Stop Smoking,. I don't trust apps that take £for a trial before you can even open the app fully. You should let people trial without payment details then purchase If they wish,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,Tried to cancel and delete the app but still charging me and no one from the contact email will respond. It does not show under my subscriptions. It hasn't for over a month to cancel there but Team Penguin charges still came out each week.,Amie Lapko,2023-07-26 16:56:25,106,1.9,Quit: Hypnosis to Stop Smoking,. Tried to cancel and delete the app but still charging me and no one from the contact email will respond. It does not show under my subscriptions. It hasn't for over a month to cancel there but Team Penguin charges still came out each week.,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,Tried to cancel and delete the app but still charging me and no one from the contact email will respond. It does not show under my subscriptions. It hasn't for over a month to cancel there but Team Penguin charges still came out each week.,Amie Lapko,2023-07-26 16:56:25,106,1.9,Quit: Hypnosis to Stop Smoking,. Tried to cancel and delete the app but still charging me and no one from the contact email will respond. It does not show under my subscriptions. It hasn't for over a month to cancel there but Team Penguin charges still came out each week.,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,I paid for the premium version on an iPhone device. Shortly after I changed to android but there is no way to access to my paid account. I contacted then and ignored me,Moises Osio,2023-07-23 12:53:17,39,1.9,Quit: Hypnosis to Stop Smoking,. I paid for the premium version on an iPhone device. Shortly after I changed to android but there is no way to access to my paid account. I contacted then and ignored me,login_account,False,False
play,com.teampenguin.quitapp,2,,Audio freezes after 14 minutes.,Kent Navalesi,2023-04-13 15:01:36,2,1.7,Quit: Hypnosis to Stop Smoking,. Audio freezes after 14 minutes.,crashes_bugs,False,False
play,com.teampenguin.quitapp,2,,Not working for me cancel my subscription,Dianne Barron,2023-03-20 21:14:42,5,1.6,Quit: Hypnosis to Stop Smoking,. Not working for me cancel my subscription,crashes_bugs,False,False
play,com.teampenguin.quitapp,2,,Not working for me cancel my subscription,Dianne Barron,2023-03-20 21:14:42,5,1.6,Quit: Hypnosis to Stop Smoking,. Not working for me cancel my subscription,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,WHERE IS THE OPTION TO CANCEL MY SUBSCRIPTION,Kitty Alana,2023-01-10 07:57:49,5,1.5,Quit: Hypnosis to Stop Smoking,. WHERE IS THE OPTION TO CANCEL MY SUBSCRIPTION,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,Help me cancel this subscription. I've emailed my request.,Melissa Chandler,2022-12-14 07:29:02,8,1.5,Quit: Hypnosis to Stop Smoking,. Help me cancel this subscription. I've emailed my request.,subscription_issues,False,False
play,com.teampenguin.quitapp,1,,Shameful money grab. Just use YouTube.,Ash Tully,2022-12-02 01:55:09,11,,Quit: Hypnosis to Stop Smoking,. Shameful money grab. Just use YouTube.,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,I want you to stop trying to charge my card when I have cancelled my damned subscription,Stephie Shreves,2022-11-01 01:40:06,16,,Quit: Hypnosis to Stop Smoking,. I want you to stop trying to charge my card when I have cancelled my damned subscription,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,I want you to stop trying to charge my card when I have cancelled my damned subscription,Stephie Shreves,2022-11-01 01:40:06,16,,Quit: Hypnosis to Stop Smoking,. I want you to stop trying to charge my card when I have cancelled my damned subscription,subscription_issues,False,False
play,com.teampenguin.quitapp,2,,Didn't help,lacey Rudd,2022-10-06 03:45:03,6,,Quit: Hypnosis to Stop Smoking,. Didn't help,content_quality,False,False
play,com.teampenguin.quitapp,1,,Rip off,John Smith,2022-09-13 10:31:47,5,1.2,Quit: Hypnosis to Stop Smoking,. Rip off,paywall_pricing,False,False
play,com.teampenguin.quitapp,1,,Charge is posted as $2.99 & charged me $4.99??????,allison daugherty,2021-12-30 19:19:18,13,1.1,Quit: Hypnosis to Stop Smoking,. Charge is posted as $2.99 & charged me $4.99??????,paywall_pricing,False,False
play,app.puffcounter.free.kwit.flamy.ecigtracker.quitvaping.smokefree.quitnow,2,,"Pretty good features and simple to use except it keeps randomly deleting all my data which makes it pretty useless. My guess is if you log a puff before it's finished loading all your data then it creates a new database and starts everything all over, but I can't be sure, and it's a pretty glaring bug regardless",Armand D,2025-12-24 06:59:06,0,1.2.1,Puff Counter - Quit Smoking,". Pretty good features and simple to use except it keeps randomly deleting all my data which makes it pretty useless. My guess is if you log a puff before it's finished loading all your data then it creates a new database and starts everything all over, but I can't be sure, and it's a pretty glaring bug regardless",crashes_bugs,False,False
play,app.puffcounter.free.kwit.flamy.ecigtracker.quitvaping.smokefree.quitnow,2,,"Pretty good features and simple to use except it keeps randomly deleting all my data which makes it pretty useless. My guess is if you log a puff before it's finished loading all your data then it creates a new database and starts everything all over, but I can't be sure, and it's a pretty glaring bug regardless",Armand D,2025-12-24 06:59:06,0,1.2.1,Puff Counter - Quit Smoking,". Pretty good features and simple to use except it keeps randomly deleting all my data which makes it pretty useless. My guess is if you log a puff before it's finished loading all your data then it creates a new database and starts everything all over, but I can't be sure, and it's a pretty glaring bug regardless",content_quality,False,False
play,app.puffcounter.free.kwit.flamy.ecigtracker.quitvaping.smokefree.quitnow,2,,"Pretty good features and simple to use except it keeps randomly deleting all my data which makes it pretty useless. My guess is if you log a puff before it's finished loading all your data then it creates a new database and starts everything all over, but I can't be sure, and it's a pretty glaring bug regardless",Armand D,2025-12-24 06:59:06,0,1.2.1,Puff Counter - Quit Smoking,". Pretty good features and simple to use except it keeps randomly deleting all my data which makes it pretty useless. My guess is if you log a puff before it's finished loading all your data then it creates a new database and starts everything all over, but I can't be sure, and it's a pretty glaring bug regardless",data_privacy,False,False
play,com.herzberg.easyquitsmokingpro,1,,"lame app, functionality is limited. waste of money. don't buy. I will zero stars was an option",claire williams,2025-12-05 18:52:39,0,2.5,Stop Smoking - EasyQuit Pro,". lame app, functionality is limited. waste of money. don't buy. I will zero stars was an option",paywall_pricing,False,False
play,com.herzberg.easyquitsmokingpro,1,,"I don't normally do ratings, but when I pay for something, I expect it to work Can't contact them. My app has been playing up, and I can't reset it. I tried to uninstall it, hoping it would fix the problem, nope, still the same Don't WASTE your money on the app. I'm trying to quit smoking. I thought paying for an app would help, but what a waste of my time! Their there only to take the money with NO SUPPORT. The people who made this app should be ashamed of themselves taking advantage of people",Karen,2025-01-28 04:52:36,1,2.5,Stop Smoking - EasyQuit Pro,". I don't normally do ratings, but when I pay for something, I expect it to work Can't contact them. My app has been playing up, and I can't reset it. I tried to uninstall it, hoping it would fix the problem, nope, still the same Don't WASTE your money on the app. I'm trying to quit smoking. I thought paying for an app would help, but what a waste of my time! Their there only to take the money with NO SUPPORT. The people who made this app should be ashamed of themselves taking advantage of people",motivation_support,False,False
play,com.herzberg.easyquitsmokingpro,1,,Paid for premium and still getting ads. Tried to get support. No response.,A D,2024-11-16 04:03:00,3,2.4,Stop Smoking - EasyQuit Pro,. Paid for premium and still getting ads. Tried to get support. No response.,ads,False,False
play,com.herzberg.easyquitsmokingpro,1,,"App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",Jewel,2024-06-29 19:48:15,3,2.2,Stop Smoking - EasyQuit Pro,". App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",crashes_bugs,False,False
play,com.herzberg.easyquitsmokingpro,1,,"App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",Jewel,2024-06-29 19:48:15,3,2.2,Stop Smoking - EasyQuit Pro,". App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",paywall_pricing,False,False
play,com.herzberg.easyquitsmokingpro,1,,"App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",Jewel,2024-06-29 19:48:15,3,2.2,Stop Smoking - EasyQuit Pro,". App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",ui_ux,False,False
play,com.herzberg.easyquitsmokingpro,1,,"App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",Jewel,2024-06-29 19:48:15,3,2.2,Stop Smoking - EasyQuit Pro,". App doesn't work correctly for Slow plan. Continually stops notifications. You have to do your plan input information over and over. Also, cannot set a time, so it continues into next day. Asked for a refund and was ignored. Still haven't heard from them. Smh",notifications,False,False
play,com.herzberg.easyquitsmokingpro,1,,"Absolutely terrible, you can't contact them, the app is nearly useless, waste of money! Uninstalled as shocking!",Rachel Johnson,2024-05-24 22:22:11,1,2.2,Stop Smoking - EasyQuit Pro,". Absolutely terrible, you can't contact them, the app is nearly useless, waste of money! Uninstalled as shocking!",paywall_pricing,False,False
play,com.herzberg.easyquitsmokingpro,1,,"Absolutely terrible, you can't contact them, the app is nearly useless, waste of money! Uninstalled as shocking!",Rachel Johnson,2024-05-24 22:22:11,1,2.2,Stop Smoking - EasyQuit Pro,". Absolutely terrible, you can't contact them, the app is nearly useless, waste of money! Uninstalled as shocking!",content_quality,False,False
play,com.herzberg.easyquitsmokingpro,1,,Do not purchase this. It's a waste of money. There's nothing on here you can't get through a free app. Definitely a WASTE of $$,Rachel Palmer,2024-01-07 23:39:00,1,2.1,Stop Smoking - EasyQuit Pro,. Do not purchase this. It's a waste of money. There's nothing on here you can't get through a free app. Definitely a WASTE of $$,paywall_pricing,False,False
play,com.herzberg.easyquitsmokingpro,2,,Just stopped working..smdh,Grind City Baby,2022-06-20 15:43:43,1,,Stop Smoking - EasyQuit Pro,. Just stopped working..smdh,crashes_bugs,False,False
play,com.herzberg.easyquitsmokingpro,2,,Paid for NO ADS. Why am I still seeing advertising for apps??,Robert Callahan,2022-05-27 02:22:40,0,1.6,Stop Smoking - EasyQuit Pro,. Paid for NO ADS. Why am I still seeing advertising for apps??,ads,False,False
play,com.herzberg.easyquitsmokingpro,2,,I have brought the application but found no extra feature except no advertisment .To my utter surprise the application does not have the edit facility about when I quit if u type wrong date accidentally .It's a disaster if paid for it but good if u used it for free that means it unpaid application .I thought of giving one star only,A Google user,2018-01-14 11:40:12,7,1.2.0,Stop Smoking - EasyQuit Pro,. I have brought the application but found no extra feature except no advertisment .To my utter surprise the application does not have the edit facility about when I quit if u type wrong date accidentally .It's a disaster if paid for it but good if u used it for free that means it unpaid application .I thought of giving one star only,ads,False,False
play,com.herzberg.easyquitsmokingpro,2,,I have brought the application but found no extra feature except no advertisment .To my utter surprise the application does not have the edit facility about when I quit if u type wrong date accidentally .It's a disaster if paid for it but good if u used it for free that means it unpaid application .I thought of giving one star only,A Google user,2018-01-14 11:40:12,7,1.2.0,Stop Smoking - EasyQuit Pro,. I have brought the application but found no extra feature except no advertisment .To my utter surprise the application does not have the edit facility about when I quit if u type wrong date accidentally .It's a disaster if paid for it but good if u used it for free that means it unpaid application .I thought of giving one star only,tracking_accuracy,False,False
play,com.mindsethealth.quit,1,,Your app just cashed in 69 USD from my credit card illegally. I request full payback immediately. I was using your app and it did it's work and I finished it. I deleted subscription and deleted the app. Then why does it suddenly cash in payment? pls return my funds ASAP. I had left you a 5* review but now I have to change my mind. Waiting for your response.,Anta Akpinare,2026-04-16 15:29:14,0,36.0,Finito: Stop Smoking,. Your app just cashed in 69 USD from my credit card illegally. I request full payback immediately. I was using your app and it did it's work and I finished it. I deleted subscription and deleted the app. Then why does it suddenly cash in payment? pls return my funds ASAP. I had left you a 5* review but now I have to change my mind. Waiting for your response.,subscription_issues,False,False
play,com.mindsethealth.quit,1,,SCAM,Charles c,2025-07-07 16:21:04,0,,Finito: Stop Smoking,. SCAM,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,scam,Ami Johnson,2025-06-30 08:24:25,0,41.4,Finito: Stop Smoking,. scam,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,The app and the program might be good and I would maybe have paid for it after the 7 days trial. What bothered me and why I have uninstalled it since the day one is that I needed to wait for the second day in order to have the content unlocked for the second day. I understand that is tought as a 21 day program but what if I want to do it in my own pace and listen and read the content quicker. Now I am spammed with emails from the company's sales agent and even lured with a 30 percent discount.,Ionut Bunea,2025-05-31 00:17:49,2,,Finito: Stop Smoking,. The app and the program might be good and I would maybe have paid for it after the 7 days trial. What bothered me and why I have uninstalled it since the day one is that I needed to wait for the second day in order to have the content unlocked for the second day. I understand that is tought as a 21 day program but what if I want to do it in my own pace and listen and read the content quicker. Now I am spammed with emails from the company's sales agent and even lured with a 30 percent discount.,subscription_issues,False,False
play,com.mindsethealth.quit,1,,"scam, 1 week free trial, auto pays for 3 months. hypnosis doesn't work either. they won't give me my money back, despite having a 'money back guarantee'",Noah Moher,2024-11-20 22:52:32,0,12.1,Finito: Stop Smoking,". scam, 1 week free trial, auto pays for 3 months. hypnosis doesn't work either. they won't give me my money back, despite having a 'money back guarantee'",crashes_bugs,False,False
play,com.mindsethealth.quit,1,,"scam, 1 week free trial, auto pays for 3 months. hypnosis doesn't work either. they won't give me my money back, despite having a 'money back guarantee'",Noah Moher,2024-11-20 22:52:32,0,12.1,Finito: Stop Smoking,". scam, 1 week free trial, auto pays for 3 months. hypnosis doesn't work either. they won't give me my money back, despite having a 'money back guarantee'",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"scam, 1 week free trial, auto pays for 3 months. hypnosis doesn't work either. they won't give me my money back, despite having a 'money back guarantee'",Noah Moher,2024-11-20 22:52:32,0,12.1,Finito: Stop Smoking,". scam, 1 week free trial, auto pays for 3 months. hypnosis doesn't work either. they won't give me my money back, despite having a 'money back guarantee'",subscription_issues,False,False
play,com.mindsethealth.quit,1,,This is disgraceful. I quit the program and I'm still being charged months later.,David Rossouw,2024-05-12 22:03:57,0,,Finito: Stop Smoking,. This is disgraceful. I quit the program and I'm still being charged months later.,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,1 of the most useless app with fraudsters running the app. 1st they trick you that 7 days trials are free and U can cancel anytime but once u do there are no means 2 cancel ur subscription and ur 6k has gone 4 nothing as promised. Their so called overhyped hypnosis tab are of no use & better such sessions are available just free of cost. Infact I can recom 1 effective app in 1/3 of price but if I do that they may tell it's advertisement & my purpose 2 expose them will not b fulfilled. AVOID...,praveen kumar,2024-04-24 22:29:20,4,10.0,Finito: Stop Smoking,. 1 of the most useless app with fraudsters running the app. 1st they trick you that 7 days trials are free and U can cancel anytime but once u do there are no means 2 cancel ur subscription and ur 6k has gone 4 nothing as promised. Their so called overhyped hypnosis tab are of no use & better such sessions are available just free of cost. Infact I can recom 1 effective app in 1/3 of price but if I do that they may tell it's advertisement & my purpose 2 expose them will not b fulfilled. AVOID...,subscription_issues,False,False
play,com.mindsethealth.quit,1,,1 of the most useless app with fraudsters running the app. 1st they trick you that 7 days trials are free and U can cancel anytime but once u do there are no means 2 cancel ur subscription and ur 6k has gone 4 nothing as promised. Their so called overhyped hypnosis tab are of no use & better such sessions are available just free of cost. Infact I can recom 1 effective app in 1/3 of price but if I do that they may tell it's advertisement & my purpose 2 expose them will not b fulfilled. AVOID...,praveen kumar,2024-04-24 22:29:20,4,10.0,Finito: Stop Smoking,. 1 of the most useless app with fraudsters running the app. 1st they trick you that 7 days trials are free and U can cancel anytime but once u do there are no means 2 cancel ur subscription and ur 6k has gone 4 nothing as promised. Their so called overhyped hypnosis tab are of no use & better such sessions are available just free of cost. Infact I can recom 1 effective app in 1/3 of price but if I do that they may tell it's advertisement & my purpose 2 expose them will not b fulfilled. AVOID...,ads,False,False
play,com.mindsethealth.quit,1,,1 of the most useless app with fraudsters running the app. 1st they trick you that 7 days trials are free and U can cancel anytime but once u do there are no means 2 cancel ur subscription and ur 6k has gone 4 nothing as promised. Their so called overhyped hypnosis tab are of no use & better such sessions are available just free of cost. Infact I can recom 1 effective app in 1/3 of price but if I do that they may tell it's advertisement & my purpose 2 expose them will not b fulfilled. AVOID...,praveen kumar,2024-04-24 22:29:20,4,10.0,Finito: Stop Smoking,. 1 of the most useless app with fraudsters running the app. 1st they trick you that 7 days trials are free and U can cancel anytime but once u do there are no means 2 cancel ur subscription and ur 6k has gone 4 nothing as promised. Their so called overhyped hypnosis tab are of no use & better such sessions are available just free of cost. Infact I can recom 1 effective app in 1/3 of price but if I do that they may tell it's advertisement & my purpose 2 expose them will not b fulfilled. AVOID...,content_quality,False,False
play,com.mindsethealth.quit,1,,Didn't help.,A C,2024-03-18 01:04:26,0,,Finito: Stop Smoking,. Didn't help.,content_quality,False,False
play,com.mindsethealth.quit,1,,App is fraudulent won't let you cancel subscription,Michelle Dixon,2024-03-18 00:20:26,0,10.0,Finito: Stop Smoking,. App is fraudulent won't let you cancel subscription,subscription_issues,False,False
play,com.mindsethealth.quit,1,,Not accessible without hearty membership charge,Heather Romenesko,2024-01-25 10:10:54,0,9.0,Finito: Stop Smoking,. Not accessible without hearty membership charge,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"If you suffer from an anxiety disorder or any other mental health conditions that cause racing thoughts or an inability to focus this is not the app for you. Like me, I am incapable of being hypnotized due to my inability to focus. However, I do think if they used a metronome to focus on, I would have had better results. In any case, Anne in customer service was very courteous and understanding of my situation. She was easy to deal quickly gave me my refund! Bravo Anne! You are a true star! 🌟",Kellie Walker,2023-12-13 07:45:22,11,9.0,Finito: Stop Smoking,". If you suffer from an anxiety disorder or any other mental health conditions that cause racing thoughts or an inability to focus this is not the app for you. Like me, I am incapable of being hypnotized due to my inability to focus. However, I do think if they used a metronome to focus on, I would have had better results. In any case, Anne in customer service was very courteous and understanding of my situation. She was easy to deal quickly gave me my refund! Bravo Anne! You are a true star! 🌟",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"no response. app freezes after ""HOLD"". No support available till sometime Mondat 11 December 23, if then.",Katherine Waugh,2023-12-11 02:47:13,0,9.0,Finito: Stop Smoking,". no response. app freezes after ""HOLD"". No support available till sometime Mondat 11 December 23, if then.",crashes_bugs,False,False
play,com.mindsethealth.quit,1,,"no response. app freezes after ""HOLD"". No support available till sometime Mondat 11 December 23, if then.",Katherine Waugh,2023-12-11 02:47:13,0,9.0,Finito: Stop Smoking,". no response. app freezes after ""HOLD"". No support available till sometime Mondat 11 December 23, if then.",motivation_support,False,False
play,com.mindsethealth.quit,1,,"I cancelled during my trial period, but these people continue to attempt to take $70 from my account over and over again!! and it didn't even help me quit !!! DONT TRUST THEM !!!",STEPHANIE SANDERS,2023-12-03 21:26:32,3,8.1,Finito: Stop Smoking,". I cancelled during my trial period, but these people continue to attempt to take $70 from my account over and over again!! and it didn't even help me quit !!! DONT TRUST THEM !!!",subscription_issues,False,False
play,com.mindsethealth.quit,1,,"I cancelled during my trial period, but these people continue to attempt to take $70 from my account over and over again!! and it didn't even help me quit !!! DONT TRUST THEM !!!",STEPHANIE SANDERS,2023-12-03 21:26:32,3,8.1,Finito: Stop Smoking,". I cancelled during my trial period, but these people continue to attempt to take $70 from my account over and over again!! and it didn't even help me quit !!! DONT TRUST THEM !!!",login_account,False,False
play,com.mindsethealth.quit,1,,"Far too expensive, can do same else where for free",kelly anderson,2023-12-02 00:11:26,0,9.0,Finito: Stop Smoking,". Far too expensive, can do same else where for free",paywall_pricing,False,False
play,com.mindsethealth.quit,1,,"App keeps crashing when you select the time you want to set reminders, or when you want listen to a hypnosis",Ghazal Abdollahpoor,2023-11-21 15:46:34,1,8.1,Finito: Stop Smoking,". App keeps crashing when you select the time you want to set reminders, or when you want listen to a hypnosis",crashes_bugs,False,False
play,com.mindsethealth.quit,1,,"App keeps crashing when you select the time you want to set reminders, or when you want listen to a hypnosis",Ghazal Abdollahpoor,2023-11-21 15:46:34,1,8.1,Finito: Stop Smoking,". App keeps crashing when you select the time you want to set reminders, or when you want listen to a hypnosis",notifications,False,False
play,com.mindsethealth.quit,1,,"The app will not stay open. I tracked my smoking for the first 7 hours and listened to the first session. After that, the app keeps closing before allowing me to use it. I would cancel my free trial if it would stay open long enough.",Kyle Albrecht,2023-11-17 03:58:45,4,8.1,Finito: Stop Smoking,". The app will not stay open. I tracked my smoking for the first 7 hours and listened to the first session. After that, the app keeps closing before allowing me to use it. I would cancel my free trial if it would stay open long enough.",subscription_issues,False,False
play,com.mindsethealth.quit,2,,really expensive. not worth the price to me. sure better to invest into finito than cigarettes. But I got help elsewhere without paying a dime. good luck everyone! you got this!,Jennifer (Jenny or Jen),2023-11-05 20:23:11,0,8.1,Finito: Stop Smoking,. really expensive. not worth the price to me. sure better to invest into finito than cigarettes. But I got help elsewhere without paying a dime. good luck everyone! you got this!,paywall_pricing,False,False
play,com.mindsethealth.quit,1,,doesn't work for me,Katie Lewis,2023-10-25 10:27:42,0,8.1,Finito: Stop Smoking,. doesn't work for me,crashes_bugs,False,False
play,com.mindsethealth.quit,1,,I like the therapy but app keeps crashing when I finish session and doesn't mark complete Pixel 6 XL. Multiple installs same result .. suck I only got to do one session,Pete Valentine,2023-09-29 05:52:57,3,7.3,Finito: Stop Smoking,. I like the therapy but app keeps crashing when I finish session and doesn't mark complete Pixel 6 XL. Multiple installs same result .. suck I only got to do one session,crashes_bugs,False,False
